event_id,event_idx,target_name,acquirer_name,announce_date,payment_type,deal_status,side,query_company_name,cik_int,cik10,ticker,sec_title,match_score,form,filing_date,accession_number,primary_document,document_name,sec_url,local_path,downloaded,bytes,keyword_score,keywords_found,keyword_counts_json,snippet,error
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-04,0001140361-19-000361,s002621x1_8k.htm,0001140361-19-000361-index.html,https://www.sec.gov/Archives/edgar/data/14272/000114036119000361/0001140361-19-000361-index.html,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-04_425_000114036119000361/0001140361-19-000361-index.html,True,9044,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-04,0001140361-19-000361,s002621x1_8k.htm,0001140361-19-000361.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119000361/0001140361-19-000361.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-04_425_000114036119000361/0001140361-19-000361.txt,True,1727404,49,letter of transmittal;exchange ratio;aggregate cash consideration;cash consideration;merger consideration,"{""letter of transmittal"": 6, ""exchange ratio"": 12, ""aggregate cash consideration"": 1, ""cash consideration"": 5, ""merger consideration"": 25}","romptly after the merger effective time (and in no event more than two (2) business days following the closing date), parent shall send, or shall cause the exchange agent to send, to each holder of shares of company common stock at the merger effective time a letter of transmittal and instructions (which shall be in a form reasonably acceptable to the company and substantially finalized prior to the merger effective time and which shall specify that delivery shall be effected, and risk of loss and title shall pass, only upon proper del ||| d other similar authorizations of governmental authorities required by environmental law and affecting, or relating to, the business of the company or any of its subsidiaries, or the business of parent or any of its subsidiaries, as applicable. “ equity award exchange ratio ” means the sum, rounded to the nearest one hundredth, equal to (i) the exchange ratio, plus (ii) the quotient of (a) the cash consideration, divided by (b) the parent stock price. “ equity securities ” means, with respect to any person, (i) any shares of cap ||| ough the exchange agent, (x) certificates (or evidence of shares in book-entry form) representing the shares of par",
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-04,0001140361-19-000361,s002621x1_8k.htm,s002621x1_ex10-1.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119000361/s002621x1_ex10-1.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-04_425_000114036119000361/s002621x1_ex10-1.htm,True,475253,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-04,0001140361-19-000361,s002621x1_8k.htm,s002621x1_ex10-2.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119000361/s002621x1_ex10-2.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-04_425_000114036119000361/s002621x1_ex10-2.htm,True,225380,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-04,0001140361-19-000361,s002621x1_8k.htm,s002621x1_ex2-1.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119000361/s002621x1_ex2-1.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-04_425_000114036119000361/s002621x1_ex2-1.htm,True,969605,49,letter of transmittal;exchange ratio;aggregate cash consideration;cash consideration;merger consideration,"{""letter of transmittal"": 6, ""exchange ratio"": 12, ""aggregate cash consideration"": 1, ""cash consideration"": 5, ""merger consideration"": 25}","romptly after the merger effective time (and in no event more than two (2) business days following the closing date), parent shall send, or shall cause the exchange agent to send, to each holder of shares of company common stock at the merger effective time a letter of transmittal and instructions (which shall be in a form reasonably acceptable to the company and substantially finalized prior to the merger effective time and which shall specify that delivery shall be effected, and risk of loss and title shall pass, only upon proper del ||| d other similar authorizations of governmental authorities required by environmental law and affecting, or relating to, the business of the company or any of its subsidiaries, or the business of parent or any of its subsidiaries, as applicable. “ equity award exchange ratio ” means the sum, rounded to the nearest one hundredth, equal to (i) the exchange ratio, plus (ii) the quotient of (a) the cash consideration, divided by (b) the parent stock price. “ equity securities ” means, with respect to any person, (i) any shares of cap ||| ough the exchange agent, (x) certificates (or evidence of shares in book-entry form) representing the shares of par",
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,8-K,2019-01-04,0001140361-19-000360,s002621x1_8k.htm,s002621x1_8k.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119000360/s002621x1_8k.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-04_8-K_000114036119000360/s002621x1_8k.htm,True,55564,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,8-K,2019-01-04,0001140361-19-000360,s002621x1_8k.htm,0001140361-19-000360-index-headers.html,https://www.sec.gov/Archives/edgar/data/14272/000114036119000360/0001140361-19-000360-index-headers.html,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-04_8-K_000114036119000360/0001140361-19-000360-index-headers.html,True,3205,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,8-K,2019-01-04,0001140361-19-000360,s002621x1_8k.htm,0001140361-19-000360-index.html,https://www.sec.gov/Archives/edgar/data/14272/000114036119000360/0001140361-19-000360-index.html,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-04_8-K_000114036119000360/0001140361-19-000360-index.html,True,8167,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,8-K,2019-01-04,0001140361-19-000360,s002621x1_8k.htm,0001140361-19-000360.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119000360/0001140361-19-000360.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-04_8-K_000114036119000360/0001140361-19-000360.txt,True,1727020,49,letter of transmittal;exchange ratio;aggregate cash consideration;cash consideration;merger consideration,"{""letter of transmittal"": 6, ""exchange ratio"": 12, ""aggregate cash consideration"": 1, ""cash consideration"": 5, ""merger consideration"": 25}","romptly after the merger effective time (and in no event more than two (2) business days following the closing date), parent shall send, or shall cause the exchange agent to send, to each holder of shares of company common stock at the merger effective time a letter of transmittal and instructions (which shall be in a form reasonably acceptable to the company and substantially finalized prior to the merger effective time and which shall specify that delivery shall be effected, and risk of loss and title shall pass, only upon proper del ||| d other similar authorizations of governmental authorities required by environmental law and affecting, or relating to, the business of the company or any of its subsidiaries, or the business of parent or any of its subsidiaries, as applicable. “ equity award exchange ratio ” means the sum, rounded to the nearest one hundredth, equal to (i) the exchange ratio, plus (ii) the quotient of (a) the cash consideration, divided by (b) the parent stock price. “ equity securities ” means, with respect to any person, (i) any shares of cap ||| ough the exchange agent, (x) certificates (or evidence of shares in book-entry form) representing the shares of par",
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,8-K,2019-01-04,0001140361-19-000360,s002621x1_8k.htm,s002621x1_ex10-1.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119000360/s002621x1_ex10-1.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-04_8-K_000114036119000360/s002621x1_ex10-1.htm,True,475253,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,8-K,2019-01-04,0001140361-19-000360,s002621x1_8k.htm,s002621x1_ex10-2.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119000360/s002621x1_ex10-2.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-04_8-K_000114036119000360/s002621x1_ex10-2.htm,True,225380,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,8-K,2019-01-04,0001140361-19-000360,s002621x1_8k.htm,s002621x1_ex2-1.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119000360/s002621x1_ex2-1.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-04_8-K_000114036119000360/s002621x1_ex2-1.htm,True,969605,49,letter of transmittal;exchange ratio;aggregate cash consideration;cash consideration;merger consideration,"{""letter of transmittal"": 6, ""exchange ratio"": 12, ""aggregate cash consideration"": 1, ""cash consideration"": 5, ""merger consideration"": 25}","romptly after the merger effective time (and in no event more than two (2) business days following the closing date), parent shall send, or shall cause the exchange agent to send, to each holder of shares of company common stock at the merger effective time a letter of transmittal and instructions (which shall be in a form reasonably acceptable to the company and substantially finalized prior to the merger effective time and which shall specify that delivery shall be effected, and risk of loss and title shall pass, only upon proper del ||| d other similar authorizations of governmental authorities required by environmental law and affecting, or relating to, the business of the company or any of its subsidiaries, or the business of parent or any of its subsidiaries, as applicable. “ equity award exchange ratio ” means the sum, rounded to the nearest one hundredth, equal to (i) the exchange ratio, plus (ii) the quotient of (a) the cash consideration, divided by (b) the parent stock price. “ equity securities ” means, with respect to any person, (i) any shares of cap ||| ough the exchange agent, (x) certificates (or evidence of shares in book-entry form) representing the shares of par",
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-07,0001140361-19-000500,s002621x5_425.htm,s002621x5_425.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119000500/s002621x5_425.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-07_425_000114036119000500/s002621x5_425.htm,True,18603,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-07,0001140361-19-000500,s002621x5_425.htm,0001140361-19-000500-index-headers.html,https://www.sec.gov/Archives/edgar/data/14272/000114036119000500/0001140361-19-000500-index-headers.html,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-07_425_000114036119000500/0001140361-19-000500-index-headers.html,True,3738,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-07,0001140361-19-000500,s002621x5_425.htm,0001140361-19-000500-index.html,https://www.sec.gov/Archives/edgar/data/14272/000114036119000500/0001140361-19-000500-index.html,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-07_425_000114036119000500/0001140361-19-000500-index.html,True,8700,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-07,0001140361-19-000500,s002621x5_425.htm,0001140361-19-000500.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119000500/0001140361-19-000500.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-07_425_000114036119000500/0001140361-19-000500.txt,True,150754,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-07,0001140361-19-000501,s002621x3_425.htm,s002621x3_425.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119000501/s002621x3_425.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-07_425_000114036119000501/s002621x3_425.htm,True,35400,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-07,0001140361-19-000501,s002621x3_425.htm,0001140361-19-000501-index-headers.html,https://www.sec.gov/Archives/edgar/data/14272/000114036119000501/0001140361-19-000501-index-headers.html,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-07_425_000114036119000501/0001140361-19-000501-index-headers.html,True,3322,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-07,0001140361-19-000501,s002621x3_425.htm,0001140361-19-000501-index.html,https://www.sec.gov/Archives/edgar/data/14272/000114036119000501/0001140361-19-000501-index.html,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-07_425_000114036119000501/0001140361-19-000501-index.html,True,8049,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-07,0001140361-19-000501,s002621x3_425.htm,0001140361-19-000501.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119000501/0001140361-19-000501.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-07_425_000114036119000501/0001140361-19-000501.txt,True,37002,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-07,0001140361-19-000502,s002621x2_425.htm,s002621x2_425.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119000502/s002621x2_425.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-07_425_000114036119000502/s002621x2_425.htm,True,33013,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-07,0001140361-19-000502,s002621x2_425.htm,0001140361-19-000502-index-headers.html,https://www.sec.gov/Archives/edgar/data/14272/000114036119000502/0001140361-19-000502-index-headers.html,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-07_425_000114036119000502/0001140361-19-000502-index-headers.html,True,4516,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-07,0001140361-19-000502,s002621x2_425.htm,0001140361-19-000502-index.html,https://www.sec.gov/Archives/edgar/data/14272/000114036119000502/0001140361-19-000502-index.html,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-07_425_000114036119000502/0001140361-19-000502-index.html,True,9971,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-07,0001140361-19-000502,s002621x2_425.htm,0001140361-19-000502.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119000502/0001140361-19-000502.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-07_425_000114036119000502/0001140361-19-000502.txt,True,2834540,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-07,0001140361-19-000503,s002621x4_425.htm,s002621x4_425.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119000503/s002621x4_425.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-07_425_000114036119000503/s002621x4_425.htm,True,57847,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-07,0001140361-19-000503,s002621x4_425.htm,0001140361-19-000503-index-headers.html,https://www.sec.gov/Archives/edgar/data/14272/000114036119000503/0001140361-19-000503-index-headers.html,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-07_425_000114036119000503/0001140361-19-000503-index-headers.html,True,5378,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-07,0001140361-19-000503,s002621x4_425.htm,0001140361-19-000503-index.html,https://www.sec.gov/Archives/edgar/data/14272/000114036119000503/0001140361-19-000503-index.html,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-07_425_000114036119000503/0001140361-19-000503-index.html,True,11293,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-07,0001140361-19-000503,s002621x4_425.htm,0001140361-19-000503.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119000503/0001140361-19-000503.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-07_425_000114036119000503/0001140361-19-000503.txt,True,4895601,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-17,0001140361-19-001258,s002621x6_425.htm,s002621x6_425.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119001258/s002621x6_425.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-17_425_000114036119001258/s002621x6_425.htm,True,36639,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-17,0001140361-19-001258,s002621x6_425.htm,0001140361-19-001258-index-headers.html,https://www.sec.gov/Archives/edgar/data/14272/000114036119001258/0001140361-19-001258-index-headers.html,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-17_425_000114036119001258/0001140361-19-001258-index-headers.html,True,5657,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-17,0001140361-19-001258,s002621x6_425.htm,0001140361-19-001258-index.html,https://www.sec.gov/Archives/edgar/data/14272/000114036119001258/0001140361-19-001258-index.html,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-17_425_000114036119001258/0001140361-19-001258-index.html,True,11653,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-17,0001140361-19-001258,s002621x6_425.htm,0001140361-19-001258.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119001258/0001140361-19-001258.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-17_425_000114036119001258/0001140361-19-001258.txt,True,11704671,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-22,0001140361-19-001356,s002621x7_8k.htm,s002621x7_8k.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119001356/s002621x7_8k.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-22_425_000114036119001356/s002621x7_8k.htm,True,46771,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-22,0001140361-19-001356,s002621x7_8k.htm,0001140361-19-001356-index-headers.html,https://www.sec.gov/Archives/edgar/data/14272/000114036119001356/0001140361-19-001356-index-headers.html,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-22_425_000114036119001356/0001140361-19-001356-index-headers.html,True,3571,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-22,0001140361-19-001356,s002621x7_8k.htm,0001140361-19-001356-index.html,https://www.sec.gov/Archives/edgar/data/14272/000114036119001356/0001140361-19-001356-index.html,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-22_425_000114036119001356/0001140361-19-001356-index.html,True,8392,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-22,0001140361-19-001356,s002621x7_8k.htm,0001140361-19-001356.txt,https://www.sec.gov/Archives/edgar/data/14272/000114036119001356/0001140361-19-001356.txt,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-22_425_000114036119001356/0001140361-19-001356.txt,True,869164,0,,{},,
E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co,17,Celgene Corp,Bristol-Myers Squibb Co,2019-01-03,Cash and Stock,Completed,acquirer,Bristol-Myers Squibb Co,14272,0000014272,BMY,BRISTOL MYERS SQUIBB CO,100.0,425,2019-01-22,0001140361-19-001356,s002621x7_8k.htm,s002621x7_ex10-1.htm,https://www.sec.gov/Archives/edgar/data/14272/000114036119001356/s002621x7_ex10-1.htm,smoke_celgene_prepare/documents/E000017_20190103_Celgene_Corp__Bristol-Myers_Squibb_Co/acquirer/2019-01-22_425_000114036119001356/s002621x7_ex10-1.htm,True,820791,0,,{},,
